Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%),Latitude,Longitude
2024,45751,41111.0,1111.0,St Kilian's School,Bendigo,VIC,3550,Catholic,Primary,School Single Entity,Individual Reporting,http://www.skbendigo.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1063.0,73.0,15.0,29.0,32.0,25.0,27.0,24.2,11.0,5.4,275.0,142.0,133.0,275.0,0.0,12.0,88.0,0.0,-36.75394461,144.2846175
2024,45752,40792.0,792.0,Genazzano FCJ College,Kew,VIC,3101,Catholic,Combined,School Head Campus,Individual Reporting,http://www.genazzano.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-12,Major Cities,1140.0,93.0,1.0,8.0,30.0,60.0,108.0,97.1,81.0,61.1,701.0,701.0,0.0,701.0,0.0,17.0,83.0,0.0,-37.808973,145.055783
2024,45753,40971.0,971.0,St Augustine's School,Wodonga,VIC,3690,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sawodonga.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1045.0,66.0,20.0,33.0,28.0,20.0,24.0,22.0,17.0,12.1,323.0,167.0,156.0,323.0,2.0,10.0,90.0,0.0,-36.117019,146.889224
2024,45754,41217.0,1217.0,St Patrick's School,Stawell,VIC,3380,Catholic,Primary,School Single Entity,Individual Reporting,http://www.spstawell.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1008.0,51.0,33.0,31.0,26.0,10.0,14.0,10.2,9.0,6.1,151.0,70.0,81.0,151.0,3.0,10.0,90.0,0.0,-37.05935196,142.7872617
2024,45755,41211.0,1211.0,St Patrick's School,Mentone,VIC,3194,Catholic,Primary,School Single Entity,Individual Reporting,http://www.spmentone.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1121.0,89.0,3.0,18.0,34.0,46.0,31.0,26.6,15.0,9.8,431.0,184.0,247.0,430.4,1.0,10.0,90.0,0.0,-37.983569,145.070159
2024,45756,41256.0,1256.0,St Thomas' School,Terang,VIC,3264,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stterang.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1045.0,66.0,17.0,30.0,33.0,21.0,12.0,8.2,7.0,4.6,120.0,63.0,57.0,120.0,0.0,4.0,96.0,0.0,-38.239799,142.909961
2024,45757,41100.0,1100.0,St Joseph's School,Warragul,VIC,3820,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stjwarragul.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1049.0,68.0,17.0,32.0,32.0,19.0,23.0,19.0,13.0,9.7,301.0,167.0,134.0,301.0,1.0,7.0,93.0,0.0,-38.158609,145.912024
2024,45758,41092.0,1092.0,St Joseph's School,Quarry Hill,VIC,3550,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjquarryhill.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1074.0,77.0,11.0,28.0,35.0,26.0,20.0,18.0,13.0,6.6,238.0,107.0,131.0,238.0,1.0,5.0,95.0,0.0,-36.76941637,144.2783507
2024,45759,41040.0,1040.0,St John's School,Heidelberg,VIC,3084,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjheidelberg.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1150.0,95.0,2.0,11.0,29.0,58.0,26.0,21.0,15.0,7.6,303.0,168.0,135.0,303.0,0.0,22.0,78.0,0.0,-37.757641,145.066548
2024,45760,40888.0,888.0,Our Lady of Mercy College,Heidelberg,VIC,3084,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.olmcheidelberg.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Major Cities,1105.0,85.0,5.0,22.0,34.0,39.0,104.0,94.1,53.0,45.0,1178.0,1178.0,0.0,1178.0,0.0,28.0,72.0,0.0,-37.75793,145.067586
2024,45761,41102.0,1102.0,St Joseph's School,Brunswick West,VIC,3055,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjbwickw.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1124.0,90.0,5.0,12.0,33.0,50.0,20.0,16.6,11.0,5.4,192.0,84.0,108.0,192.0,0.0,8.0,92.0,0.0,-37.762289,144.942984
2024,45762,40992.0,992.0,St Brigid's School,Mordialloc,VIC,3195,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sbmord.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1093.0,82.0,7.0,21.0,38.0,33.0,19.0,13.6,7.0,4.6,164.0,75.0,89.0,164.0,1.0,20.0,80.0,0.0,-38.00804,145.091778
2024,45763,41006.0,1006.0,St Columba's School,Ballarat North,VIC,3350,Catholic,Primary,School Single Entity,Individual Reporting,http://www.scballarat.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1090.0,82.0,9.0,25.0,31.0,35.0,28.0,21.2,16.0,10.3,335.0,159.0,176.0,335.0,1.0,2.0,98.0,0.0,-37.545906,143.860072
2024,45764,40878.0,878.0,Our Lady Help of Christians School,Brunswick East,VIC,3057,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olbrunswickeast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1118.0,89.0,10.0,18.0,25.0,47.0,25.0,22.4,7.0,4.4,262.0,136.0,126.0,262.0,0.0,57.0,43.0,0.0,-37.776342,144.977856
2024,45765,40963.0,963.0,St Anthony's School,Glen Huntly,VIC,3163,Catholic,Primary,School Head Campus,Individual Reporting,http://www.santglen.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1099.0,84.0,5.0,21.0,39.0,35.0,11.0,7.8,7.0,4.3,94.0,55.0,39.0,94.0,0.0,46.0,54.0,0.0,-37.88720485,145.0466813
2024,45766,41145.0,1145.0,St Mary's School,Dandenong,VIC,3175,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smdandenong.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,985.0,40.0,45.0,26.0,20.0,9.0,19.0,15.2,17.0,10.9,164.0,84.0,80.0,163.5,0.0,75.0,25.0,0.0,-37.990671,145.220836
2024,45767,40942.0,942.0,Sacred Heart School,Sandringham,VIC,3191,Catholic,Primary,School Single Entity,Individual Reporting,http://www.shsandringham.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1139.0,93.0,3.0,10.0,32.0,55.0,23.0,20.0,11.0,5.3,251.0,135.0,116.0,251.0,0.0,9.0,91.0,0.0,-37.951504,145.007941
2024,45768,41103.0,1103.0,St Joseph's School,Wonthaggi,VIC,3995,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stjwonthaggi.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1034.0,62.0,24.0,35.0,24.0,16.0,26.0,21.3,16.0,10.1,313.0,153.0,160.0,313.0,3.0,16.0,84.0,0.0,-38.600863,145.603409
2024,45769,41148.0,1148.0,St Mary's School,Ascot Vale,VIC,3032,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smascotvale.catholic.edu.au/,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1155.0,96.0,2.0,9.0,28.0,62.0,32.0,24.7,16.0,10.5,373.0,170.0,203.0,373.0,1.0,6.0,94.0,0.0,-37.773836,144.911269
2024,45770,41082.0,1082.0,St Joseph's School,Kerang,VIC,3579,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjkerang.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,1008.0,51.0,34.0,33.0,20.0,13.0,13.0,9.9,12.0,8.0,129.0,65.0,64.0,129.0,9.0,3.0,97.0,0.0,-35.72545537,143.9178066
2024,45771,55686.0,15686.0,De La Salle College,Malvern,VIC,3144,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.delasalle.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,5-12,Major Cities,1124.0,90.0,4.0,14.0,32.0,50.0,100.0,92.3,61.0,49.3,944.0,0.0,944.0,944.0,0.0,8.0,92.0,0.0,-37.857677,145.032183
2024,45772,41124.0,1124.0,St Margaret Mary's School,Brunswick North,VIC,3056,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smmbrunswicknth.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1095.0,83.0,11.0,22.0,25.0,41.0,9.0,7.0,5.0,2.4,71.0,34.0,37.0,71.0,0.0,28.0,72.0,0.0,-37.758632,144.96825
2024,45773,44086.0,4086.0,St Francis Xavier School,Ballarat East,VIC,3350,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfxballarat.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1072.0,76.0,11.0,30.0,31.0,27.0,33.0,30.9,25.0,14.9,470.0,234.0,236.0,470.0,1.0,4.0,96.0,0.0,-37.561608,143.902992
2024,45774,41112.0,1112.0,St Laurence O'Toole School,Leongatha,VIC,3953,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stlleongatha.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1041.0,65.0,21.0,34.0,26.0,19.0,17.0,12.5,12.0,7.6,183.0,88.0,95.0,183.0,2.0,15.0,85.0,0.0,-38.47894,145.954298
2024,45775,41083.0,1083.0,St Joseph's School,Korumburra,VIC,3950,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjkorumburra.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1009.0,51.0,29.0,36.0,25.0,10.0,10.0,6.8,7.0,4.8,88.0,31.0,57.0,88.0,9.0,1.0,99.0,0.0,-38.43604262,145.8223161
2024,45776,40991.0,991.0,St Brigid's School,Healesville,VIC,3777,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sbhealesville.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1026.0,58.0,24.0,35.0,31.0,10.0,31.0,24.9,13.0,8.6,301.0,132.0,169.0,301.0,2.0,1.0,99.0,0.0,-37.65867854,145.5157966
2024,45777,57557.0,17557.0,St James School,Nar Nar Goon,VIC,3812,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stjamesnng.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1020.0,56.0,24.0,43.0,24.0,8.0,13.0,8.4,9.0,5.1,103.0,51.0,52.0,103.0,4.0,6.0,94.0,0.0,-38.07260195,145.573445
2024,45778,41154.0,1154.0,St Mary's School,Malvern East,VIC,3145,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smmalverneast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1148.0,95.0,3.0,12.0,27.0,58.0,17.0,13.8,8.0,4.3,187.0,75.0,112.0,187.0,0.0,5.0,95.0,0.0,-37.873016,145.052923
2024,45779,40812.0,812.0,Holy Rosary School,Kensington,VIC,3031,Catholic,Primary,School Single Entity,Individual Reporting,http://www.hrkensington.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1157.0,96.0,4.0,9.0,24.0,63.0,22.0,18.6,13.0,8.4,245.0,129.0,116.0,244.6,2.0,25.0,75.0,0.0,-37.795584,144.92878
2024,45780,40954.0,954.0,St Aloysius' School,Queenscliff,VIC,3225,Catholic,Primary,School Single Entity,Individual Reporting,http://www.saqueenscliff.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1069.0,75.0,8.0,25.0,44.0,23.0,17.0,10.6,6.0,3.0,105.0,44.0,61.0,105.0,0.0,0.0,100.0,0.0,-38.26868368,144.6553031
2024,45781,40962.0,962.0,St Anthony's School,Alphington,VIC,3078,Catholic,Primary,School Single Entity,Individual Reporting,http://www.saalphington.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1131.0,92.0,1.0,15.0,31.0,53.0,15.0,12.1,4.0,2.6,116.0,47.0,69.0,116.0,1.0,14.0,86.0,0.0,-37.780069,145.020362
2024,45782,41084.0,1084.0,St Joseph's School,Malvern,VIC,3144,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjmalvern.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1170.0,98.0,1.0,8.0,23.0,68.0,23.0,16.3,7.0,4.1,174.0,69.0,105.0,174.0,0.0,14.0,86.0,0.0,-37.858069,145.031163
2024,45783,41179.0,1179.0,St Mary's School,Yarram,VIC,3971,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmyarram.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,979.0,37.0,43.0,30.0,20.0,7.0,7.0,5.1,4.0,2.7,54.0,22.0,32.0,54.0,0.0,7.0,93.0,0.0,-38.556897,146.675973
2024,45784,40813.0,813.0,Holy Rosary School,White Hills,VIC,3550,Catholic,Primary,School Single Entity,Individual Reporting,http://www.hrwhitehills.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1051.0,69.0,15.0,35.0,33.0,17.0,27.0,22.4,19.0,11.3,300.0,168.0,132.0,300.0,1.0,10.0,90.0,0.0,-36.724874,144.310571
2024,45785,41007.0,1007.0,St Columba's School,Elwood,VIC,3184,Catholic,Primary,School Single Entity,Individual Reporting,https://www.stcolumbasprimary.org,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1141.0,94.0,3.0,12.0,28.0,56.0,17.0,14.0,12.0,5.5,154.0,75.0,79.0,154.0,0.0,21.0,79.0,0.0,-37.88253,144.981123
2024,45786,41161.0,1161.0,Our Lady of the Rosary,Kyneton,VIC,3444,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olrkyneton.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1083.0,80.0,10.0,26.0,31.0,33.0,25.0,21.5,11.0,6.3,299.0,144.0,155.0,299.0,0.0,9.0,91.0,0.0,-37.25051173,144.4621207
2024,45787,41173.0,1173.0,St Mary's School,Swan Hill,VIC,3585,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smswanhill.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,1034.0,62.0,19.0,34.0,31.0,16.0,54.0,42.2,49.0,26.9,605.0,312.0,293.0,605.0,5.0,22.0,78.0,0.0,-35.32846453,143.5455991
2024,45788,41159.0,1159.0,St Mary's School,Hastings,VIC,3915,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smhastings.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1002.0,48.0,35.0,36.0,22.0,7.0,18.0,12.8,12.0,6.7,128.0,63.0,65.0,128.0,3.0,7.0,93.0,0.0,-38.30344093,145.1916974
2024,45789,40984.0,984.0,St Brendan's School,Coragulac,VIC,3249,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sbcoragulac.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,965.0,31.0,48.0,38.0,14.0,1.0,7.0,4.6,8.0,4.6,46.0,24.0,22.0,45.2,2.0,4.0,96.0,0.0,-38.270651,143.518801
2024,45790,40905.0,905.0,Our Lady of the Immaculate Conception School,Sunshine,VIC,3020,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olsunshine.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1062.0,73.0,19.0,24.0,27.0,31.0,28.0,23.9,17.0,10.8,312.0,159.0,153.0,312.0,0.0,73.0,27.0,0.0,-37.78945,144.835562
2024,45791,41174.0,1174.0,St Mary's School,Thornbury,VIC,3071,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smthornbury.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1094.0,83.0,11.0,21.0,31.0,37.0,20.0,14.8,15.0,7.9,161.0,80.0,81.0,161.0,1.0,20.0,80.0,0.0,-37.75684,145.001658
2024,45792,41043.0,1043.0,St John's School,Dennington,VIC,3280,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjdennington.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,997.0,45.0,36.0,37.0,19.0,8.0,21.0,18.3,22.0,12.6,265.0,142.0,123.0,265.0,6.0,4.0,96.0,0.0,-38.3515,142.446138
2024,45793,40988.0,988.0,St Brigid's College,Horsham,VIC,3400,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.stbc.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,7-12,Outer Regional,1001.0,47.0,31.0,40.0,21.0,8.0,29.0,25.3,24.0,15.4,229.0,109.0,120.0,228.4,3.0,4.0,96.0,0.0,-36.717313,142.207946
2024,45795,41034.0,1034.0,St Joan of Arc School,Brighton,VIC,3186,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjbrighton.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1180.0,98.0,1.0,7.0,21.0,72.0,33.0,28.5,12.0,6.8,387.0,189.0,198.0,387.0,0.0,1.0,99.0,0.0,-37.92011,144.994149
2024,45796,41045.0,1045.0,St John's School,Euroa,VIC,3666,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjeuroa.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1033.0,61.0,22.0,34.0,27.0,17.0,15.0,13.2,11.0,8.6,189.0,91.0,98.0,189.0,1.0,6.0,94.0,0.0,-36.75337,145.569867
2024,45797,41046.0,1046.0,St John's School,Footscray,VIC,3011,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjfootscray.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1129.0,91.0,8.0,11.0,27.0,54.0,28.0,23.4,12.0,7.2,242.0,108.0,134.0,242.0,0.0,42.0,58.0,0.0,-37.795825,144.885221
2024,45798,41074.0,1074.0,St Joseph's School,Cobram,VIC,3644,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjcobram.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1002.0,48.0,31.0,39.0,23.0,7.0,25.0,22.2,14.0,11.2,301.0,152.0,149.0,301.0,4.0,4.0,96.0,0.0,-35.917469,145.65243
2024,45799,40849.0,849.0,Mary Immaculate School,Ivanhoe,VIC,3079,Catholic,Primary,School Single Entity,Individual Reporting,http://www.miivanhoe.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1139.0,93.0,5.0,11.0,27.0,57.0,14.0,9.7,7.0,4.0,99.0,49.0,50.0,99.0,0.0,13.0,87.0,0.0,-37.771941,145.038756
2024,45800,42425.0,2425.0,St Joseph's School,Nagambie,VIC,3608,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjnagambie.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1021.0,57.0,31.0,32.0,23.0,14.0,7.0,5.0,5.0,2.2,38.0,12.0,26.0,38.0,0.0,13.0,87.0,0.0,-36.78161,145.154053
2024,45801,40886.0,886.0,Our Lady of Lourdes School,Prahran,VIC,3181,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olprahraneast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1142.0,94.0,2.0,11.0,27.0,60.0,16.0,13.0,9.0,5.9,158.0,79.0,79.0,158.0,0.0,18.0,83.0,0.0,-37.852655,145.009428
2024,45802,41087.0,1087.0,St Joseph's School,Orbost,VIC,3888,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stjorbost.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Outer Regional,950.0,24.0,69.0,13.0,9.0,8.0,5.0,4.2,5.0,3.2,18.0,8.0,10.0,18.0,28.0,0.0,100.0,0.0,-37.709168,148.455631
2024,45803,41166.0,1166.0,St Mary's School,Myrtleford,VIC,3737,Catholic,Primary,School Single Entity,Individual Reporting,http://www.smmyrtleford.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1046.0,67.0,20.0,27.0,32.0,21.0,15.0,11.5,7.0,4.9,125.0,64.0,61.0,125.0,0.0,6.0,94.0,0.0,-36.55363478,146.726778
2024,45804,41247.0,1247.0,St Therese's School,Essendon,VIC,3040,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stessendon.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1122.0,90.0,4.0,18.0,32.0,47.0,45.0,35.9,19.0,12.6,531.0,247.0,284.0,531.0,0.0,12.0,88.0,0.0,-37.75089671,144.9106093
2024,45805,40945.0,945.0,Sacred Heart School,Yea,VIC,3717,Catholic,Primary,School Single Entity,Individual Reporting,http://www.shyea.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Inner Regional,1001.0,47.0,34.0,33.0,23.0,10.0,11.0,7.4,5.0,2.6,56.0,26.0,30.0,56.0,11.0,11.0,89.0,0.0,-37.21454695,145.424612
2024,45806,40884.0,884.0,Our Lady of Good Counsel School,Deepdene,VIC,3103,Catholic,Primary,School Single Entity,Individual Reporting,http://www.olgcdeepdene.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1168.0,98.0,2.0,7.0,21.0,69.0,19.0,15.2,12.0,5.4,177.0,71.0,106.0,176.6,0.0,31.0,69.0,0.0,-37.810991,145.062819
2024,45808,41072.0,1072.0,St Joseph's School,Chelsea,VIC,3196,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjchelsea.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1095.0,83.0,7.0,24.0,36.0,33.0,23.0,15.7,11.0,4.7,327.0,158.0,169.0,327.0,0.0,25.0,75.0,0.0,-38.055435,145.118591
2024,45809,41014.0,1014.0,St Finbar's School,Brighton East,VIC,3187,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfbrightoneast.catholic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-6,Major Cities,1146.0,95.0,1.0,11.0,30.0,57.0,25.0,22.9,19.0,9.9,342.0,168.0,174.0,342.0,1.0,32.0,68.0,0.0,-37.916284,145.017464
2024,45810,40836.0,836.0,Loreto Mandeville Hall,Toorak,VIC,3142,Catholic,Combined,School Single Entity,Individual Reporting,http://www.loretotoorak.vic.edu.au,Victorian Catholic Education Authority,https://www.vcea.catholic.edu.au/,Prep-12,Major Cities,1165.0,97.0,1.0,7.0,23.0,68.0,144.0,131.4,105.0,88.0,1229.0,1229.0,0.0,1229.0,0.0,11.0,89.0,0.0,-37.848193,145.014892
