Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,School Name,Suburb,State,Postcode,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Governing Body,Governing Body URL,Year Range,Geolocation,ICSEA,ICSEA Percentile,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English - Yes (%),Language Background Other Than English - No (%),Language Background Other Than English - Not Stated (%)
2024,49652,47155,7155,Munno Para Primary School,Munno Para,SA,5115,Government,Primary,School Single Entity,Individual Reporting,http://www.munnoparaps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,926,16,59,25,12,5,31,28.4,32,22.5,347,153,194,347,15,13,87,0
2024,49653,46099,6099,Moonta Area School,Moonta,SA,5558,Government,Combined,School Single Entity,Individual Reporting,http://www.moontaas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Outer Regional,907,12,64,23,8,4,33,28.7,26,19.8,266,117,149,262.9,18,11,89,0
2024,49654,46102,6102,Pipalyatjara Anangu School,Pipalyatjara,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.pipalyatjara.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,9,9,17,9.7,67,39,28,67,100,93,7,0
2024,49655,46105,6105,Mimili Anangu School,Mimili,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.mimili.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,10,10,13,8.8,57,31,26,57,100,87,13,0
2024,49656,47185,7185,Sheidow Park Primary School,Sheidow Park,SA,5158,Government,Primary,School Single Entity,Individual Reporting,http://www.sheidowps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1020,56,26,37,25,12,20,17.5,15,9.6,302,149,153,302,3,8,92,0
2024,49657,47259,7259,Mount Barker South Primary School,Mount Barker,SA,5251,Government,Primary,School Single Entity,Individual Reporting,http://www.mtbsouthps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,1011,52,29,34,25,11,25,23.5,24,16.3,386,187,199,386,4,9,91,0
2024,49658,47080,7080,Ardtornish Primary School,St Agnes,SA,5097,Government,Primary,School Single Entity,Individual Reporting,http://www.ardtornps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1048,68,18,31,30,21,30,25.7,26,17.4,480,231,249,480,3,17,83,0
2024,49660,56016,16016,Gordon Education Centre,Mount Gambier,SA,5290,Government,Special,School Single Entity,Individual Reporting,http://www.gecsp.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Outer Regional,949,24,51,27,16,6,14,13,33,20.3,59,21,38,58.6,14,3,97,0
2024,49661,56477,16477,Mulga Street Primary School,Mount Gambier,SA,5290,Government,Primary,School Single Entity,Individual Reporting,http://www.mulgaps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Outer Regional,943,22,55,28,13,4,16,14,21,15.5,212,111,101,212,10,6,95,0
2024,49662,56502,16502,Thiele Primary School,Aberfoyle Park,SA,5159,Government,Primary,School Single Entity,Individual Reporting,http://www.thieleps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1005,49,29,36,25,10,13,11.6,13,6.9,159,76,83,159,6,3,97,0
2024,49663,57389,17389,Aberfoyle Park High School,Aberfoyle Park,SA,5159,Government,Secondary,School Single Entity,Individual Reporting,http://www.aphs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,7-12,Major Cities,1032,61,23,32,28,16,79,70.6,36,29.7,995,413,582,995,2,13,87,0
2024,49664,56470,16470,Adelaide Secondary School of English,West Croydon,SA,5008,Government,Secondary,School Single Entity,Individual Reporting,http://www.adsecenglish.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Major Cities,953,26,56,15,15,14,81,70.1,32,24.6,497,228,269,497,0,100,0,0
2024,49665,46155,6155,Kenmore Park Anangu School,Alice Springs,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.kenmore.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,4,4,4,2.9,11,5,6,11,100,100,0,0
2024,49667,54713,14713,Woodcroft Primary School,Woodcroft,SA,5162,Government,Primary,School Single Entity,Individual Reporting,http://www.woodcrofps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1004,49,32,36,25,8,28,24.8,31,19.5,465,229,236,465,3,18,82,0
2024,49668,54863,14863,The Pines School,Parafield Gardens,SA,5107,Government,Primary,School Single Entity,Individual Reporting,https://www.thepines.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,972,34,45,27,18,10,48,44,30,21.3,670,318,352,670,6,69,31,0
2024,49669,46154,6154,Kaurna Plains School,Elizabeth,SA,5112,Government,Combined,School Single Entity,Individual Reporting,http://www.kaurnaas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Major Cities,730,2,81,14,4,0,19,17.6,25,19.9,153,64,89,153,97,74,26,0
2024,49671,56498,16498,Port Lincoln Special School,Port Lincoln,SA,5606,Government,Special,School Single Entity,Individual Reporting,http://www.plss.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,U,Remote,908,12,50,25,15,10,10,9,16,10.2,19,6,13,19,21,5,95,0
2024,49672,56494,16494,Roxby Downs Area School,Roxby Downs,SA,5725,Government,Combined,School Single Entity,Individual Reporting,http://www.rdas.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Remote,923,16,52,31,13,4,41,39.4,26,20.9,503,240,263,500.5,14,5,95,0
2024,49673,54714,14714,Golden Grove High School,Golden Grove,SA,5125,Government,Secondary,School Single Entity,Individual Reporting,http://www.goldengrovehs.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, 7-12",Major Cities,1008,50,30,36,24,10,123,115,54,43.1,1531,776,755,1528.9,3,8,92,0
2024,49674,54706,14706,Burton Primary School,Burton,SA,5110,Government,Primary,School Single Entity,Individual Reporting,http://www.burtonps.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,941,21,59,27,10,4,33,31.8,24,15.2,453,216,237,453,7,45,55,0
2024,49675,54912,14912,Keithcot Farm Primary School,Wynn Vale,SA,5127,Government,Primary,School Single Entity,Individual Reporting,http://www.keithcotps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1021,56,23,37,28,11,26,22.4,17,9.7,340,172,168,340,4,14,86,0
2024,49676,54707,14707,Golden Grove Primary School,Golden Grove,SA,5125,Government,Primary,School Single Entity,Individual Reporting,http://www.goldengps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1022,57,26,33,27,14,31,28.8,20,12.5,527,246,281,527,4,14,86,0
2024,49677,54907,14907,Settlers Farm Campus R-6,Paralowie,SA,5108,Government,Primary,School Single Entity,Individual Reporting,https://settlersr7.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,952,25,54,27,15,4,43,37.4,37,23,602,305,297,602,6,38,62,0
2024,49678,54843,14843,Blakeview Primary School,Blakeview,SA,5114,Government,Primary,School Single Entity,Individual Reporting,http://www.blakevwps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,928,17,61,25,10,4,46,43.1,52,38.8,569,269,300,569,14,18,82,0
2024,49679,54759,14759,Seaford Rise Primary School,Seaford Rise,SA,5169,Government,Primary,School Single Entity,Individual Reporting,http://www.seariseps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,982,38,43,35,15,7,32,28,23,16.1,395,187,208,395,7,6,94,0
2024,49680,54709,14709,Greenwith Primary School,Greenwith,SA,5125,Government,Primary,School Single Entity,Individual Reporting,http://www.greenwith.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1019,55,24,37,27,12,38,32.5,20,14.4,571,280,291,571,5,9,91,0
2024,49681,54844,14844,Murputja Anangu School,Alice Springs,SA,0872,Government,Combined,School Single Entity,Individual Reporting,http://www.murputja.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,R-12,Very Remote,,,,,,,3,3,4,2.6,20,14,6,19.8,95,62,38,0
2024,49682,55856,15856,Hewett Primary School,Hewett,SA,5118,Government,Primary,School Single Entity,Individual Reporting,http://www.hewettps.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,1004,49,34,34,23,10,34,28,32,19,432,207,225,432,4,2,98,0
2024,49683,46084,6084,Playford Primary School,Craigmore,SA,5114,Government,Primary,School Single Entity,Individual Reporting,http://playfordr7.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-6",Major Cities,948,24,59,29,10,2,41,34.3,49,26.8,454,228,226,454,6,18,82,0
2024,49684,62758,22758,Sturt Street Community School,Adelaide,SA,5000,Government,Primary,School Single Entity,Individual Reporting,http://sturtstcs.sa.edu.au/,Department for Education South Australia,https://www.education.sa.gov.au/,R-6,Major Cities,1125,90,5,12,32,51,14,11.8,6,4.8,178,90,88,178,2,52,48,0
2024,49685,88727,28848,Mark Oliphant College (B-12),Munno Para West,SA,5115,Government,Combined,School Single Entity,Individual Reporting,http://www.moc.sa.edu.au,Department for Education South Australia,https://www.education.sa.gov.au/,"U, R-12",Major Cities,920,15,65,23,9,3,138,131.8,78,61.4,1678,818,860,1678,10,27,73,0
2024,49686,54613,14613,Catherine McAuley School,Craigmore,SA,5114,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cms.catholic.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,987,41,37,40,17,6,34,30.4,33,24.2,463,220,243,463,6,9,91,0
2024,49687,44060,4060,St Francis Xavier's Regional Catholic School,Wynn Vale,SA,5127,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfx.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1052,69,15,30,33,21,39,30.8,30,17.6,517,273,244,517,3,5,95,0
2024,49688,44041,4041,Cardijn College,Noarlunga Downs,SA,5168,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.cardijn.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1020,56,24,38,27,10,171,158.2,128,109.3,2125,987,1138,2123,2,4,96,0
2024,49689,53267,13267,Gleeson College,Golden Grove,SA,5125,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.gleeson.sa.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,7-12,Major Cities,1064,74,11,32,34,23,81,75.2,31,29.9,915,454,461,914.6,1,8,92,0
2024,49690,55419,15419,St Columba College,Andrews Farm,SA,5114,Catholic,Combined,School Single Entity,Individual Reporting,http://www.stcolumba.com.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,966,31,47,33,16,4,127,116.6,103,65.8,1404,714,690,1403.2,4,42,58,0
2024,49691,68124,28124,Samaritan College,Whyalla,SA,5600,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.samaritan.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Outer Regional,981,38,35,32,22,11,80,60.8,69,36.9,782,416,366,781.4,9,6,94,0
2024,49692,56983,16983,St Barbara's Parish School,Roxby Downs,SA,5725,Catholic,Combined,School Single Entity,Individual Reporting,http://stbarbs.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-9,Remote,979,37,33,35,21,12,17,16.7,20,10.3,194,101,93,194,3,12,88,0
2024,49693,55689,15689,Blackfriars Priory School,Prospect,SA,5082,Catholic,Combined,School Single Entity,Individual Reporting,http://www.bps.sa.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1038,63,24,24,28,24,61,56.6,49,39.6,760,0,760,760,1,52,47,2
2024,49694,55342,15342,Christian Brothers College,Adelaide,SA,5000,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.cbc.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1040,64,23,25,32,21,82,76.3,67,50.1,953,0,953,953,1,23,77,0
2024,49695,40367,367,St Mary's Memorial School,Glenelg,SA,5045,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmarmem.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1111,87,4,19,34,43,30,25.6,18,12.1,422,220,202,422,0,11,89,0
2024,49696,40395,395,Dominican School,Semaphore,SA,5019,Catholic,Primary,School Single Entity,Individual Reporting,http://www.dominican.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1041,64,17,30,32,21,17,13.8,17,9.9,203,95,108,203,6,13,87,0
2024,49697,,312,St Brigid's Catholic School,Evanston,SA,5116,Catholic,,School Single Entity,Individual Reporting,http://www.stbrigids.catholic.edu.au,,,R-6,Major Cities,,,,,,,,,,,,,,,,,,
2024,49698,54053,14053,Kildare College,Holden Hill,SA,5088,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.kildare.catholic.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,7-12,Major Cities,1042,65,18,33,32,17,61,57.2,36,30.6,735,735,0,735,2,17,83,0
2024,49699,55690,15690,Loreto College,Marryatville,SA,5068,Catholic,Combined,School Single Entity,Individual Reporting,http://www.loreto.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1104,85,11,12,30,47,67,60.3,37,27.4,709,709,0,709,2,15,74,12
2024,49700,57290,17290,Tenison Woods College,Mount Gambier,SA,5290,Catholic,Combined,School Single Entity,Individual Reporting,http://www.tenison.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Outer Regional,1030,60,21,28,30,22,143,123.2,89,63.4,1439,682,757,1432.6,3,10,90,0
2024,49702,40279,279,Mercedes College,Springfield,SA,5062,Catholic,Combined,School Single Entity,Individual Reporting,http://www.mercedes.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1143,94,3,11,27,59,106,96,65,55.2,1123,534,589,1122.2,0,14,86,0
2024,49703,40282,282,Mount Carmel College,Rosewater,SA,5013,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.mcc.catholic.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1006,50,32,33,25,11,89,79.4,44,32.2,1139,524,615,1139,2,34,66,0
2024,49704,55344,15344,Our Lady of the Sacred Heart College,Enfield,SA,5085,Catholic,Secondary,School Head Campus,Individual Reporting,http://www.olsh.catholic.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,7-12,Major Cities,955,27,49,23,20,8,42,35.9,25,18.2,475,475,0,474.2,1,70,30,0
2024,49705,55341,15341,Rostrevor College,Woodforde,SA,5072,Catholic,Combined,School Single Entity,Individual Reporting,http://www.rostrevor.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1062,73,10,27,40,22,76,72.7,50,43.7,976,0,976,976,2,16,84,0
2024,49706,40306,306,St Aloysius College,Adelaide,SA,5000,Catholic,Combined,School Single Entity,Individual Reporting,https://www.sac.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1092,82,11,18,30,41,109,95.3,56,39,1137,1137,0,1137,3,28,72,0
2024,49707,40315,315,St Dominic's Priory College,North Adelaide,SA,5006,Independent,Combined,School Single Entity,Individual Reporting,http://www.stdominics.sa.edu.au/,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1088,81,13,19,30,38,68,57.1,28,20.3,652,652,0,652,0,51,49,0
2024,49708,55343,15343,Saint Ignatius' College,Athelstone,SA,5076,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.ignatius.sa.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Major Cities,1152,96,2,11,27,60,138,123.7,87,71,1356,623,733,1355.4,0,20,80,0
2024,49709,40335,335,St Joseph's School,Barmera,SA,5345,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stjobarmera.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Outer Regional,968,32,44,34,17,5,6,5.7,11,6.8,74,43,31,74,1,4,88,8
2024,49710,40340,340,St Joseph's School,West Hindmarsh,SA,5007,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sjsh.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-6,Major Cities,1064,74,16,26,32,26,20,17,14,7.9,237,109,128,237,1,32,68,0
2024,49711,40352,352,St Joseph's School,Port Lincoln,SA,5606,Catholic,Combined,School Single Entity,Individual Reporting,http://www.sjspl.catholic.edu.au,Catholic Education South Australia,https://www.cesa.catholic.edu.au/,R-12,Remote,1012,52,21,35,28,16,69,57.3,43,29.4,812,420,392,812,4,3,97,0
